order_id,delivery_partner_id_x,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_x,reasons_if_delayed,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_y,order_total,payment_method,delivery_partner_id_y,store_id,order_year,order_month,weekday,rating,sentiment,feedback_category
15642223,43306,2023-11-06 21:24:23,2023-11-06 21:27:23,3.0,1.44,On Time,Traffic,85020453,2023-11-06 21:10:23,2023-11-06 21:24:23,2023-11-06 21:27:23,On Time,1712.74,Cash,43306,864,2023,November,Monday,4,Positive,Customer Service
3285378238,8991,2024-08-15 05:41:32,2024-08-15 05:56:32,15.0,1.46,Slightly Delayed,Traffic,66943324,2024-08-15 05:21:32,2024-08-15 05:41:32,2024-08-15 05:56:32,Slightly Delayed,2599.64,Wallet,8991,3670,2024,August,Thursday,4,Neutral,App Experience
2356483296,38401,2023-07-25 17:24:01,2023-07-25 17:32:01,8.0,3.25,Slightly Delayed,Traffic,49529811,2023-07-25 17:06:01,2023-07-25 17:24:01,2023-07-25 17:32:01,Slightly Delayed,2030.68,Upi,38401,7717,2023,July,Tuesday,4,Positive,Product Quality
3382911339,84662,2023-12-12 14:53:18,2023-12-12 14:52:18,-1.0,4.92,On Time,No Delay,23380116,2023-12-12 14:35:18,2023-12-12 14:53:18,2023-12-12 14:52:18,On Time,1666.57,Card,84662,1254,2023,December,Tuesday,3,Negative,Delivery
3690872026,56377,2023-07-09 08:21:37,2023-07-09 08:26:37,5.0,3.81,On Time,Traffic,1152215,2023-07-09 08:07:37,2023-07-09 08:21:37,2023-07-09 08:26:37,On Time,1203.31,Cash,56377,3233,2023,July,Sunday,4,Neutral,App Experience
6755367585,56444,2024-09-03 19:00:34,2024-09-03 18:57:34,-3.0,4.56,On Time,No Delay,54057428,2024-09-03 18:44:34,2024-09-03 19:00:34,2024-09-03 18:57:34,On Time,2115.53,Upi,56444,7067,2024,September,Tuesday,4,Neutral,Customer Service
6835850079,92568,2023-08-13 23:06:33,2023-08-13 23:09:33,3.0,3.44,On Time,Traffic,68965787,2023-08-13 22:56:33,2023-08-13 23:06:33,2023-08-13 23:09:33,On Time,934.75,Upi,92568,7041,2023,August,Sunday,4,Neutral,Delivery
9345418784,24395,2024-02-22 10:23:24,2024-02-22 10:27:24,4.0,4.58,On Time,Traffic,58644651,2024-02-22 10:03:24,2024-02-22 10:23:24,2024-02-22 10:27:24,On Time,2469.41,Cash,24395,5549,2024,February,Thursday,2,Negative,Customer Service
7185243614,27663,2024-01-10 19:20:39,2024-01-10 19:22:39,2.0,2.47,On Time,Traffic,51994597,2024-01-10 19:01:39,2024-01-10 19:20:39,2024-01-10 19:22:39,On Time,1223.58,Upi,27663,8505,2024,January,Wednesday,3,Neutral,Customer Service
2319044818,66486,2024-04-06 20:45:22,2024-04-06 20:41:22,-4.0,1.98,On Time,No Delay,82425179,2024-04-06 20:31:22,2024-04-06 20:45:22,2024-04-06 20:41:22,On Time,2861.37,Wallet,66486,9694,2024,April,Saturday,5,Positive,Delivery
931834374,48992,2024-09-30 13:11:20,2024-09-30 13:11:20,0.0,1.72,On Time,No Delay,17392512,2024-09-30 12:51:20,2024-09-30 13:11:20,2024-09-30 13:11:20,On Time,361.89,Wallet,48992,7589,2024,September,Monday,1,Negative,Product Quality
8485398781,70167,2024-04-20 19:17:45,2024-04-20 19:17:45,0.0,0.62,On Time,No Delay,40593638,2024-04-20 19:01:45,2024-04-20 19:17:45,2024-04-20 19:17:45,On Time,2156.87,Wallet,70167,405,2024,April,Saturday,3,Neutral,App Experience
9806464912,89278,2024-08-21 12:19:48,2024-08-21 12:33:48,14.0,4.41,Slightly Delayed,Traffic,31981068,2024-08-21 12:00:48,2024-08-21 12:19:48,2024-08-21 12:33:48,Slightly Delayed,2405.76,Card,89278,5507,2024,August,Wednesday,4,Positive,App Experience
8214365128,68269,2024-07-10 18:18:38,2024-07-10 18:14:38,-4.0,2.87,On Time,No Delay,42012717,2024-07-10 18:08:38,2024-07-10 18:18:38,2024-07-10 18:14:38,On Time,3595.22,Wallet,68269,1827,2024,July,Wednesday,4,Positive,App Experience
137089318,32581,2024-05-23 15:53:38,2024-05-23 15:48:38,-5.0,3.62,On Time,No Delay,6637282,2024-05-23 15:38:38,2024-05-23 15:53:38,2024-05-23 15:48:38,On Time,2254.26,Wallet,32581,4547,2024,May,Thursday,3,Negative,Customer Service
7615602420,91821,2024-05-30 09:32:58,2024-05-30 09:37:58,5.0,2.32,On Time,Traffic,63402854,2024-05-30 09:20:58,2024-05-30 09:32:58,2024-05-30 09:37:58,On Time,922.64,Cash,91821,6203,2024,May,Thursday,3,Negative,App Experience
3995348964,62259,2024-06-03 16:34:56,2024-06-03 16:38:56,4.0,4.1,On Time,Traffic,44828791,2024-06-03 16:20:56,2024-06-03 16:34:56,2024-06-03 16:38:56,On Time,1613.86,Cash,62259,9450,2024,June,Monday,5,Positive,App Experience
3816542830,38895,2023-08-18 15:04:14,2023-08-18 15:00:14,-4.0,1.05,On Time,No Delay,81822935,2023-08-18 14:48:14,2023-08-18 15:04:14,2023-08-18 15:00:14,On Time,3294.67,Upi,38895,3724,2023,August,Friday,3,Neutral,Customer Service
9665004924,98396,2023-07-29 15:48:25,2023-07-29 15:47:25,-1.0,3.11,On Time,No Delay,90184276,2023-07-29 15:32:25,2023-07-29 15:48:25,2023-07-29 15:47:25,On Time,3564.53,Wallet,98396,6205,2023,July,Saturday,4,Positive,Product Quality
1728547597,80933,2024-06-09 08:04:29,2024-06-09 08:23:29,19.0,2.16,Significantly Delayed,Traffic,98444183,2024-06-09 07:47:29,2024-06-09 08:04:29,2024-06-09 08:23:29,Significantly Delayed,236.51,Card,80933,7174,2024,June,Sunday,3,Neutral,Delivery
5311190131,30345,2024-03-04 01:01:19,2024-03-04 01:02:19,1.0,2.18,On Time,Traffic,19482392,2024-03-04 00:42:19,2024-03-04 01:01:19,2024-03-04 01:02:19,On Time,1276.25,Card,30345,1153,2024,March,Monday,2,Negative,Product Quality
9581592141,70962,2024-01-22 23:30:37,2024-01-22 23:30:37,0.0,1.44,On Time,No Delay,64562786,2024-01-22 23:20:37,2024-01-22 23:30:37,2024-01-22 23:30:37,On Time,4117.69,Upi,70962,2407,2024,January,Monday,3,Negative,Customer Service
4848863693,56307,2024-09-12 04:54:20,2024-09-12 04:51:20,-3.0,3.47,On Time,No Delay,63217390,2024-09-12 04:43:20,2024-09-12 04:54:20,2024-09-12 04:51:20,On Time,1634.92,Upi,56307,5132,2024,September,Thursday,1,Negative,Customer Service
6374883107,32067,2023-08-19 08:20:07,2023-08-19 08:41:07,21.0,4.8,Significantly Delayed,Traffic,23126657,2023-08-19 08:10:07,2023-08-19 08:20:07,2023-08-19 08:41:07,Significantly Delayed,3039.25,Upi,32067,2497,2023,August,Saturday,5,Positive,Customer Service
3270131216,44043,2024-02-10 15:14:10,2024-02-10 15:28:10,14.0,4.44,Slightly Delayed,Traffic,56604077,2024-02-10 15:02:10,2024-02-10 15:14:10,2024-02-10 15:28:10,Slightly Delayed,1403.1,Upi,44043,998,2024,February,Saturday,1,Negative,Delivery
2643382562,74374,2023-07-24 22:48:03,2023-07-24 22:48:03,0.0,1.49,On Time,No Delay,54338574,2023-07-24 22:30:03,2023-07-24 22:48:03,2023-07-24 22:48:03,On Time,354.91,Upi,74374,6033,2023,July,Monday,3,Neutral,App Experience
5212524996,13215,2023-12-10 22:25:30,2023-12-10 22:26:30,1.0,4.2,On Time,Traffic,45071436,2023-12-10 22:06:30,2023-12-10 22:25:30,2023-12-10 22:26:30,On Time,2573.93,Cash,13215,4142,2023,December,Sunday,4,Neutral,App Experience
9594095277,61215,2024-03-10 04:56:08,2024-03-10 04:54:08,-2.0,1.97,On Time,No Delay,27604184,2024-03-10 04:41:08,2024-03-10 04:56:08,2024-03-10 04:54:08,On Time,3015.93,Card,61215,8280,2024,March,Sunday,5,Positive,Delivery
8375863419,89921,2024-08-26 12:29:17,2024-08-26 12:44:17,15.0,1.19,Slightly Delayed,Traffic,76971644,2024-08-26 12:11:17,2024-08-26 12:29:17,2024-08-26 12:44:17,Slightly Delayed,4914.12,Card,89921,9410,2024,August,Monday,4,Positive,Customer Service
7523880783,23850,2024-10-13 14:06:50,2024-10-13 14:01:50,-5.0,3.8,On Time,No Delay,21481338,2024-10-13 13:46:50,2024-10-13 14:06:50,2024-10-13 14:01:50,On Time,4262.19,Wallet,23850,4957,2024,October,Sunday,4,Neutral,App Experience
9670158103,18477,2024-03-11 13:08:36,2024-03-11 13:10:36,2.0,1.07,On Time,Traffic,63262519,2024-03-11 12:51:36,2024-03-11 13:08:36,2024-03-11 13:10:36,On Time,2159.25,Upi,18477,2714,2024,March,Monday,3,Neutral,App Experience
4344108631,39923,2023-03-29 11:27:06,2023-03-29 11:37:06,10.0,3.98,Slightly Delayed,Traffic,45804389,2023-03-29 11:14:06,2023-03-29 11:27:06,2023-03-29 11:37:06,Slightly Delayed,4399.58,Cash,39923,5074,2023,March,Wednesday,3,Negative,Product Quality
2237858,97945,2023-04-02 04:00:11,2023-04-02 04:03:11,3.0,3.86,On Time,Traffic,48281892,2023-04-02 03:45:11,2023-04-02 04:00:11,2023-04-02 04:03:11,On Time,3835.26,Wallet,97945,1987,2023,April,Sunday,3,Neutral,Delivery
3217791988,30480,2023-08-10 14:06:13,2023-08-10 14:04:13,-2.0,2.99,On Time,No Delay,92642745,2023-08-10 13:48:13,2023-08-10 14:06:13,2023-08-10 14:04:13,On Time,5996.96,Wallet,30480,2073,2023,August,Thursday,3,Neutral,Customer Service
3355718103,84679,2023-09-10 22:54:21,2023-09-10 22:51:21,-3.0,1.81,On Time,No Delay,91196901,2023-09-10 22:35:21,2023-09-10 22:54:21,2023-09-10 22:51:21,On Time,632.35,Card,84679,5757,2023,September,Sunday,1,Negative,Product Quality
9590518103,39579,2024-03-01 19:32:57,2024-03-01 19:33:57,1.0,3.73,On Time,Traffic,62323608,2024-03-01 19:18:57,2024-03-01 19:32:57,2024-03-01 19:33:57,On Time,40.7,Upi,39579,6056,2024,March,Friday,4,Positive,App Experience
6610120274,83714,2024-07-19 01:30:09,2024-07-19 01:31:09,1.0,0.9,On Time,Traffic,89910157,2024-07-19 01:16:09,2024-07-19 01:30:09,2024-07-19 01:31:09,On Time,3395.39,Upi,83714,4574,2024,July,Friday,3,Neutral,App Experience
1180899898,24863,2023-04-17 03:12:44,2023-04-17 03:15:44,3.0,2.5,On Time,Traffic,16420489,2023-04-17 02:53:44,2023-04-17 03:12:44,2023-04-17 03:15:44,On Time,3034.51,Wallet,24863,4638,2023,April,Monday,4,Positive,Customer Service
8758992688,722,2024-06-22 17:12:41,2024-06-22 17:37:41,25.0,1.35,Significantly Delayed,Traffic,11616535,2024-06-22 16:53:41,2024-06-22 17:12:41,2024-06-22 17:37:41,Significantly Delayed,405.71,Wallet,722,1537,2024,June,Saturday,5,Positive,App Experience
6965716176,48850,2023-04-13 02:32:14,2023-04-13 02:34:14,2.0,4.53,On Time,Traffic,12851610,2023-04-13 02:15:14,2023-04-13 02:32:14,2023-04-13 02:34:14,On Time,4625.58,Card,48850,4557,2023,April,Thursday,4,Neutral,Product Quality
5527742274,98520,2023-12-16 05:32:27,2023-12-16 05:27:27,-5.0,2.61,On Time,No Delay,57956497,2023-12-16 05:20:27,2023-12-16 05:32:27,2023-12-16 05:27:27,On Time,2424.06,Card,98520,8667,2023,December,Saturday,3,Neutral,Delivery
826610039,72915,2023-08-17 14:04:16,2023-08-17 14:03:16,-1.0,3.04,On Time,No Delay,29431960,2023-08-17 13:52:16,2023-08-17 14:04:16,2023-08-17 14:03:16,On Time,169.88,Upi,72915,5752,2023,August,Thursday,3,Neutral,Product Quality
3303891913,49372,2024-01-15 21:43:58,2024-01-15 21:48:58,5.0,2.77,On Time,Traffic,84361534,2024-01-15 21:29:58,2024-01-15 21:43:58,2024-01-15 21:48:58,On Time,2044.44,Card,49372,5496,2024,January,Monday,3,Neutral,App Experience
2489292878,88759,2023-10-01 09:02:12,2023-10-01 08:57:12,-5.0,4.76,On Time,No Delay,59240916,2023-10-01 08:51:12,2023-10-01 09:02:12,2023-10-01 08:57:12,On Time,3382.35,Card,88759,4977,2023,October,Sunday,3,Neutral,Delivery
8589851630,4917,2024-05-28 14:22:08,2024-05-28 14:24:08,2.0,1.23,On Time,Traffic,5386246,2024-05-28 14:12:08,2024-05-28 14:22:08,2024-05-28 14:24:08,On Time,3160.29,Card,4917,7237,2024,May,Tuesday,4,Neutral,App Experience
4598897781,7752,2023-07-12 20:54:25,2023-07-12 21:04:25,10.0,3.07,Slightly Delayed,Traffic,77625089,2023-07-12 20:42:25,2023-07-12 20:54:25,2023-07-12 21:04:25,Slightly Delayed,3442.8,Upi,7752,1410,2023,July,Wednesday,4,Neutral,Customer Service
6932356214,27028,2023-04-04 05:52:45,2023-04-04 06:06:45,14.0,1.35,Slightly Delayed,Traffic,58942207,2023-04-04 05:34:45,2023-04-04 05:52:45,2023-04-04 06:06:45,Slightly Delayed,4091.52,Wallet,27028,1053,2023,April,Tuesday,3,Negative,Customer Service
3499004322,21541,2023-05-04 18:23:47,2023-05-04 18:22:47,-1.0,2.4,On Time,No Delay,70363568,2023-05-04 18:04:47,2023-05-04 18:23:47,2023-05-04 18:22:47,On Time,2288.53,Wallet,21541,7809,2023,May,Thursday,3,Neutral,Delivery
7517620171,48840,2023-04-16 18:26:53,2023-04-16 18:21:53,-5.0,0.54,On Time,No Delay,25128143,2023-04-16 18:10:53,2023-04-16 18:26:53,2023-04-16 18:21:53,On Time,1996.94,Cash,48840,1920,2023,April,Sunday,3,Neutral,Customer Service
172987148,66833,2024-11-03 16:56:53,2024-11-03 17:21:53,25.0,2.52,Significantly Delayed,Traffic,71607166,2024-11-03 16:39:53,2024-11-03 16:56:53,2024-11-03 17:21:53,Significantly Delayed,2924.71,Cash,66833,4430,2024,November,Sunday,3,Negative,Product Quality
8347207794,88105,2024-08-17 22:18:06,2024-08-17 22:21:06,3.0,1.12,On Time,Traffic,34853377,2024-08-17 22:01:06,2024-08-17 22:18:06,2024-08-17 22:21:06,On Time,2701.36,Card,88105,2484,2024,August,Saturday,4,Neutral,Customer Service
9472355181,69066,2024-01-23 06:52:09,2024-01-23 06:55:09,3.0,2.8,On Time,Traffic,81462774,2024-01-23 06:37:09,2024-01-23 06:52:09,2024-01-23 06:55:09,On Time,972.69,Upi,69066,1310,2024,January,Tuesday,4,Positive,Customer Service
1315064289,62602,2024-07-27 03:16:12,2024-07-27 03:39:12,23.0,2.35,Significantly Delayed,Traffic,74735607,2024-07-27 03:05:12,2024-07-27 03:16:12,2024-07-27 03:39:12,Significantly Delayed,2357.23,Upi,62602,1009,2024,July,Saturday,4,Neutral,Product Quality
9371869941,6805,2023-10-12 00:13:41,2023-10-12 00:13:41,0.0,4.35,On Time,No Delay,53076417,2023-10-11 23:57:41,2023-10-12 00:13:41,2023-10-12 00:13:41,On Time,1599.11,Card,6805,9,2023,October,Wednesday,3,Negative,Customer Service
5184568404,17462,2024-03-27 13:05:24,2024-03-27 13:01:24,-4.0,0.93,On Time,No Delay,93507573,2024-03-27 12:45:24,2024-03-27 13:05:24,2024-03-27 13:01:24,On Time,872.08,Cash,17462,8839,2024,March,Wednesday,2,Negative,Customer Service
5891002534,79352,2023-09-29 16:16:08,2023-09-29 16:26:08,10.0,3.92,Slightly Delayed,Traffic,41494517,2023-09-29 15:59:08,2023-09-29 16:16:08,2023-09-29 16:26:08,Slightly Delayed,475.04,Card,79352,9109,2023,September,Friday,3,Negative,Customer Service
1479730711,36251,2024-09-02 10:08:44,2024-09-02 10:29:44,21.0,4.51,Significantly Delayed,Traffic,90647204,2024-09-02 09:49:44,2024-09-02 10:08:44,2024-09-02 10:29:44,Significantly Delayed,589.61,Wallet,36251,3312,2024,September,Monday,4,Neutral,Product Quality
7651037338,62537,2023-11-21 18:52:51,2023-11-21 18:52:51,0.0,2.86,On Time,No Delay,31576845,2023-11-21 18:34:51,2023-11-21 18:52:51,2023-11-21 18:52:51,On Time,242.57,Cash,62537,125,2023,November,Tuesday,4,Neutral,App Experience
8763754537,16963,2024-10-07 05:47:23,2024-10-07 05:44:23,-3.0,0.83,On Time,No Delay,97873848,2024-10-07 05:34:23,2024-10-07 05:47:23,2024-10-07 05:44:23,On Time,1696.36,Upi,16963,9072,2024,October,Monday,3,Neutral,Customer Service
7683813608,86476,2023-06-06 21:44:26,2023-06-06 21:47:26,3.0,3.63,On Time,Traffic,99707100,2023-06-06 21:29:26,2023-06-06 21:44:26,2023-06-06 21:47:26,On Time,2544.29,Card,86476,4714,2023,June,Tuesday,3,Neutral,Delivery
6722955128,18697,2023-03-19 22:05:23,2023-03-19 22:01:23,-4.0,3.37,On Time,No Delay,8351747,2023-03-19 21:52:23,2023-03-19 22:05:23,2023-03-19 22:01:23,On Time,1028.49,Wallet,18697,2801,2023,March,Sunday,4,Positive,Delivery
8259274680,17260,2023-04-11 06:45:28,2023-04-11 06:43:28,-2.0,3.76,On Time,No Delay,60379302,2023-04-11 06:25:28,2023-04-11 06:45:28,2023-04-11 06:43:28,On Time,3427.94,Cash,17260,1097,2023,April,Tuesday,5,Positive,App Experience
4620484274,25174,2024-09-10 16:05:36,2024-09-10 16:18:36,13.0,4.36,Slightly Delayed,Traffic,58111297,2024-09-10 15:50:36,2024-09-10 16:05:36,2024-09-10 16:18:36,Slightly Delayed,3550.23,Card,25174,8879,2024,September,Tuesday,3,Neutral,Customer Service
8260569466,74085,2023-12-15 04:16:23,2023-12-15 04:12:23,-4.0,4.84,On Time,No Delay,59323931,2023-12-15 04:01:23,2023-12-15 04:16:23,2023-12-15 04:12:23,On Time,698.04,Card,74085,8742,2023,December,Friday,4,Neutral,Customer Service
8498916204,89588,2024-03-22 19:44:28,2024-03-22 19:44:28,0.0,4.77,On Time,No Delay,47625855,2024-03-22 19:29:28,2024-03-22 19:44:28,2024-03-22 19:44:28,On Time,422.87,Card,89588,3248,2024,March,Friday,3,Negative,Product Quality
3209538967,78212,2024-05-07 09:35:34,2024-05-07 09:39:34,4.0,3.13,On Time,Traffic,41874489,2024-05-07 09:15:34,2024-05-07 09:35:34,2024-05-07 09:39:34,On Time,2519.28,Cash,78212,192,2024,May,Tuesday,3,Neutral,App Experience
2570640420,99899,2023-04-28 10:44:24,2023-04-28 10:48:24,4.0,2.92,On Time,Traffic,10418604,2023-04-28 10:31:24,2023-04-28 10:44:24,2023-04-28 10:48:24,On Time,3782.04,Cash,99899,9369,2023,April,Friday,2,Negative,Product Quality
2066843639,37046,2024-05-25 00:32:13,2024-05-25 00:27:13,-5.0,3.92,On Time,No Delay,69516494,2024-05-25 00:12:13,2024-05-25 00:32:13,2024-05-25 00:27:13,On Time,941.19,Upi,37046,9267,2024,May,Saturday,3,Negative,Product Quality
7402125753,26429,2023-11-01 18:26:28,2023-11-01 18:36:28,10.0,4.99,Slightly Delayed,Traffic,12500465,2023-11-01 18:12:28,2023-11-01 18:26:28,2023-11-01 18:36:28,Slightly Delayed,3147.43,Cash,26429,4210,2023,November,Wednesday,5,Positive,Delivery
9171089443,27400,2024-09-10 20:21:14,2024-09-10 20:21:14,0.0,2.95,On Time,No Delay,46185579,2024-09-10 20:04:14,2024-09-10 20:21:14,2024-09-10 20:21:14,On Time,2747.64,Cash,27400,2275,2024,September,Tuesday,1,Negative,Customer Service
3272079644,98992,2023-06-06 14:43:34,2023-06-06 14:46:34,3.0,2.67,On Time,Traffic,51592174,2023-06-06 14:31:34,2023-06-06 14:43:34,2023-06-06 14:46:34,On Time,22.14,Card,98992,4584,2023,June,Tuesday,1,Negative,Product Quality
438111050,24502,2024-05-03 23:56:13,2024-05-03 23:54:13,-2.0,1.32,On Time,No Delay,74174956,2024-05-03 23:36:13,2024-05-03 23:56:13,2024-05-03 23:54:13,On Time,2129.22,Card,24502,7723,2024,May,Friday,3,Neutral,App Experience
7416160835,11914,2023-04-30 11:20:04,2023-04-30 11:17:04,-3.0,1.33,On Time,No Delay,29324437,2023-04-30 11:05:04,2023-04-30 11:20:04,2023-04-30 11:17:04,On Time,2651.44,Upi,11914,6480,2023,April,Sunday,3,Neutral,App Experience
4075074492,29293,2023-12-13 11:18:33,2023-12-13 11:41:33,23.0,2.96,Significantly Delayed,Traffic,12778027,2023-12-13 11:06:33,2023-12-13 11:18:33,2023-12-13 11:41:33,Significantly Delayed,5146.2,Upi,29293,3071,2023,December,Wednesday,4,Neutral,App Experience
5536024334,20631,2023-04-30 16:44:38,2023-04-30 16:40:38,-4.0,0.83,On Time,No Delay,15661674,2023-04-30 16:32:38,2023-04-30 16:44:38,2023-04-30 16:40:38,On Time,1149.2,Card,20631,9073,2023,April,Sunday,3,Neutral,Customer Service
2013140214,10693,2024-05-14 16:30:19,2024-05-14 16:35:19,5.0,0.51,On Time,Traffic,39674723,2024-05-14 16:20:19,2024-05-14 16:30:19,2024-05-14 16:35:19,On Time,2400.93,Card,10693,1539,2024,May,Tuesday,3,Negative,Customer Service
1113582397,38869,2023-12-17 14:40:17,2023-12-17 14:42:17,2.0,3.55,On Time,Traffic,53292177,2023-12-17 14:29:17,2023-12-17 14:40:17,2023-12-17 14:42:17,On Time,3248.52,Card,38869,7163,2023,December,Sunday,5,Positive,Delivery
1083928258,78940,2023-12-21 19:54:22,2023-12-21 19:58:22,4.0,0.64,On Time,Traffic,14705462,2023-12-21 19:36:22,2023-12-21 19:54:22,2023-12-21 19:58:22,On Time,2833.25,Card,78940,768,2023,December,Thursday,4,Neutral,Product Quality
4906957374,2235,2023-09-16 20:06:47,2023-09-16 20:03:47,-3.0,0.79,On Time,No Delay,30029998,2023-09-16 19:50:47,2023-09-16 20:06:47,2023-09-16 20:03:47,On Time,3973.9,Card,2235,6872,2023,September,Saturday,4,Positive,App Experience
1876614122,4985,2023-08-23 23:38:54,2023-08-23 23:35:54,-3.0,4.12,On Time,No Delay,97678578,2023-08-23 23:22:54,2023-08-23 23:38:54,2023-08-23 23:35:54,On Time,4304.71,Cash,4985,595,2023,August,Wednesday,3,Neutral,Delivery
6556180328,83805,2024-06-03 20:57:59,2024-06-03 20:56:59,-1.0,4.26,On Time,No Delay,10562528,2024-06-03 20:39:59,2024-06-03 20:57:59,2024-06-03 20:56:59,On Time,712.12,Upi,83805,5137,2024,June,Monday,2,Negative,Delivery
7960553477,75158,2024-02-24 05:40:38,2024-02-24 05:35:38,-5.0,4.56,On Time,No Delay,4356173,2024-02-24 05:24:38,2024-02-24 05:40:38,2024-02-24 05:35:38,On Time,169.88,Upi,75158,7328,2024,February,Saturday,4,Neutral,Customer Service
6335972517,51928,2023-07-08 20:14:51,2023-07-08 20:26:51,12.0,1.39,Slightly Delayed,Traffic,18256339,2023-07-08 19:55:51,2023-07-08 20:14:51,2023-07-08 20:26:51,Slightly Delayed,1968.49,Upi,51928,7147,2023,July,Saturday,4,Positive,App Experience
6254948159,72597,2023-10-16 07:34:34,2023-10-16 07:34:34,0.0,4.42,On Time,No Delay,42615134,2023-10-16 07:14:34,2023-10-16 07:34:34,2023-10-16 07:34:34,On Time,3371.28,Card,72597,6278,2023,October,Monday,4,Neutral,App Experience
7527936057,67699,2023-12-10 14:18:53,2023-12-10 14:20:53,2.0,2.96,On Time,Traffic,63971358,2023-12-10 14:03:53,2023-12-10 14:18:53,2023-12-10 14:20:53,On Time,2750.94,Cash,67699,8096,2023,December,Sunday,2,Negative,App Experience
6257851675,91732,2024-04-23 22:26:04,2024-04-23 22:48:04,22.0,4.45,Significantly Delayed,Traffic,65488134,2024-04-23 22:08:04,2024-04-23 22:26:04,2024-04-23 22:48:04,Significantly Delayed,1052.94,Upi,91732,9276,2024,April,Tuesday,4,Positive,Delivery
6832610950,37323,2023-09-01 09:33:43,2023-09-01 09:57:43,24.0,1.51,Significantly Delayed,Traffic,77811864,2023-09-01 09:13:43,2023-09-01 09:33:43,2023-09-01 09:57:43,Significantly Delayed,1628.19,Upi,37323,7794,2023,September,Friday,1,Negative,Customer Service
5085005195,92179,2024-03-05 20:13:27,2024-03-05 20:17:27,4.0,4.3,On Time,Traffic,2684440,2024-03-05 19:55:27,2024-03-05 20:13:27,2024-03-05 20:17:27,On Time,4030.23,Cash,92179,9543,2024,March,Tuesday,4,Positive,Delivery
2177207547,63474,2024-02-09 05:01:35,2024-02-09 04:59:35,-2.0,1.62,On Time,No Delay,92245432,2024-02-09 04:43:35,2024-02-09 05:01:35,2024-02-09 04:59:35,On Time,3576.89,Wallet,63474,1529,2024,February,Friday,4,Positive,Product Quality
3043364543,64723,2023-07-25 10:58:58,2023-07-25 11:00:58,2.0,0.6,On Time,Traffic,21597477,2023-07-25 10:41:58,2023-07-25 10:58:58,2023-07-25 11:00:58,On Time,1136.9,Upi,64723,8672,2023,July,Tuesday,4,Neutral,Delivery
2823404098,52689,2024-03-03 03:33:55,2024-03-03 03:31:55,-2.0,4.66,On Time,No Delay,81377917,2024-03-03 03:19:55,2024-03-03 03:33:55,2024-03-03 03:31:55,On Time,2699.14,Wallet,52689,1184,2024,March,Sunday,3,Neutral,Delivery
646676955,90187,2023-11-09 00:55:42,2023-11-09 00:51:42,-4.0,3.76,On Time,No Delay,93018527,2023-11-09 00:38:42,2023-11-09 00:55:42,2023-11-09 00:51:42,On Time,109.03,Cash,90187,5859,2023,November,Thursday,4,Positive,Customer Service
5756607486,19872,2023-10-22 05:53:13,2023-10-22 05:51:13,-2.0,0.99,On Time,No Delay,27709218,2023-10-22 05:36:13,2023-10-22 05:53:13,2023-10-22 05:51:13,On Time,1910.09,Card,19872,648,2023,October,Sunday,4,Positive,Delivery
9373691795,89555,2024-03-23 21:31:54,2024-03-23 21:35:54,4.0,1.26,On Time,Traffic,87463923,2024-03-23 21:15:54,2024-03-23 21:31:54,2024-03-23 21:35:54,On Time,2386.93,Cash,89555,5199,2024,March,Saturday,3,Negative,Customer Service
2611601543,21230,2023-07-23 00:49:11,2023-07-23 00:59:11,10.0,3.19,Slightly Delayed,Traffic,61753272,2023-07-23 00:37:11,2023-07-23 00:49:11,2023-07-23 00:59:11,Slightly Delayed,1804.99,Wallet,21230,5439,2023,July,Sunday,5,Positive,Product Quality
1491360686,45751,2023-03-21 16:00:01,2023-03-21 16:11:01,11.0,2.67,Slightly Delayed,Traffic,90649019,2023-03-21 15:49:01,2023-03-21 16:00:01,2023-03-21 16:11:01,Slightly Delayed,822.74,Upi,45751,7070,2023,March,Tuesday,5,Positive,App Experience
1824533423,37442,2023-05-21 13:13:19,2023-05-21 13:16:19,3.0,2.97,On Time,Traffic,2233446,2023-05-21 12:55:19,2023-05-21 13:13:19,2023-05-21 13:16:19,On Time,2890.53,Wallet,37442,7389,2023,May,Sunday,4,Positive,Delivery
2913841018,45079,2023-11-26 04:08:27,2023-11-26 04:08:27,0.0,4.32,On Time,No Delay,46675763,2023-11-26 03:57:27,2023-11-26 04:08:27,2023-11-26 04:08:27,On Time,727.95,Card,45079,6719,2023,November,Sunday,3,Neutral,App Experience
3141803761,54528,2023-10-09 15:35:40,2023-10-09 15:54:40,19.0,0.73,Significantly Delayed,Traffic,34787383,2023-10-09 15:22:40,2023-10-09 15:35:40,2023-10-09 15:54:40,Significantly Delayed,787.4,Upi,54528,2448,2023,October,Monday,1,Negative,App Experience
6184484468,97219,2024-10-14 03:45:47,2024-10-14 03:46:47,1.0,4.75,On Time,Traffic,40275138,2024-10-14 03:35:47,2024-10-14 03:45:47,2024-10-14 03:46:47,On Time,211.22,Cash,97219,2662,2024,October,Monday,4,Positive,Delivery
4599327740,43635,2023-08-25 15:52:17,2023-08-25 15:52:17,0.0,0.55,On Time,No Delay,77862447,2023-08-25 15:35:17,2023-08-25 15:52:17,2023-08-25 15:52:17,On Time,530.85,Cash,43635,6481,2023,August,Friday,2,Negative,App Experience
