product_id,date,stock_received,damaged_stock,month,year
760828,2023-07-05,4,2,July,2023
723678,2023-07-05,3,0,July,2023
677169,2023-07-05,0,2,July,2023
274207,2023-07-05,3,0,July,2023
706112,2023-07-05,1,0,July,2023
557908,2023-07-05,4,0,July,2023
587645,2023-07-05,3,2,July,2023
566052,2023-07-05,3,0,July,2023
799459,2023-07-05,4,0,July,2023
56589,2023-07-05,3,2,July,2023
26060,2023-07-05,3,0,July,2023
33797,2023-07-05,3,0,July,2023
154179,2023-07-05,0,2,July,2023
298985,2023-07-05,3,0,July,2023
196719,2023-07-06,3,2,July,2023
812607,2023-07-06,4,0,July,2023
818990,2023-07-06,4,0,July,2023
14145,2023-07-06,0,2,July,2023
847349,2023-07-06,1,0,July,2023
473929,2023-07-06,1,2,July,2023
70969,2023-07-06,0,2,July,2023
552883,2023-07-06,4,0,July,2023
952124,2023-07-06,0,2,July,2023
397973,2023-07-06,0,2,July,2023
818522,2023-07-06,0,2,July,2023
462526,2023-07-06,0,2,July,2023
217710,2023-07-06,3,0,July,2023
146840,2023-07-06,4,0,July,2023
89084,2023-07-06,3,0,July,2023
136533,2023-07-06,4,2,July,2023
714999,2023-07-06,3,0,July,2023
382511,2023-07-06,3,0,July,2023
880510,2023-07-06,1,2,July,2023
41853,2023-07-06,1,0,July,2023
257719,2023-07-06,4,2,July,2023
891833,2023-07-06,4,0,July,2023
741341,2023-07-06,0,2,July,2023
799952,2023-07-06,1,2,July,2023
337168,2023-07-06,4,2,July,2023
883013,2023-07-06,0,2,July,2023
578097,2023-07-06,0,2,July,2023
734789,2023-07-06,0,2,July,2023
690565,2023-07-06,4,0,July,2023
361361,2023-07-06,0,2,July,2023
291238,2023-07-06,3,0,July,2023
378230,2023-07-06,4,2,July,2023
602241,2023-07-06,0,2,July,2023
491521,2023-07-06,4,0,July,2023
832348,2023-07-06,0,2,July,2023
481843,2023-07-06,4,0,July,2023
171602,2023-07-06,0,2,July,2023
107548,2023-07-06,0,2,July,2023
300159,2023-07-06,4,0,July,2023
378287,2023-07-06,3,0,July,2023
118820,2023-07-06,0,2,July,2023
228286,2023-07-06,0,2,July,2023
561860,2023-07-06,0,2,July,2023
712003,2023-07-06,1,2,July,2023
378676,2023-07-06,4,2,July,2023
532965,2023-07-06,4,0,July,2023
689769,2023-07-06,1,0,July,2023
969851,2023-07-06,4,2,July,2023
305754,2023-07-06,3,0,July,2023
491314,2023-07-06,4,2,July,2023
33955,2023-07-06,4,0,July,2023
470449,2023-07-06,0,2,July,2023
623234,2023-07-06,3,2,July,2023
652118,2023-07-06,4,0,July,2023
925482,2023-07-06,4,0,July,2023
306177,2023-07-06,0,2,July,2023
764014,2023-07-06,0,2,July,2023
53833,2023-07-06,1,0,July,2023
876139,2023-07-06,0,2,July,2023
120532,2023-07-06,0,2,July,2023
354409,2023-07-06,1,0,July,2023
937542,2023-07-06,1,2,July,2023
490602,2023-07-06,4,0,July,2023
131136,2023-07-06,4,0,July,2023
287070,2023-07-06,4,0,July,2023
679865,2023-07-06,1,0,July,2023
644847,2023-07-06,0,2,July,2023
451933,2023-07-06,0,2,July,2023
18035,2023-07-06,0,2,July,2023
435929,2023-07-06,1,0,July,2023
552496,2023-07-06,0,2,July,2023
589812,2023-07-06,1,0,July,2023
604184,2023-07-06,1,0,July,2023
697683,2023-07-06,1,0,July,2023
894539,2023-07-06,4,2,July,2023
968887,2023-07-06,0,2,July,2023
709916,2023-07-06,0,2,July,2023
700048,2023-07-06,3,2,July,2023
448752,2023-07-06,0,2,July,2023
365133,2023-07-06,0,2,July,2023
9436,2023-07-06,4,0,July,2023
385113,2023-07-06,3,0,July,2023
112390,2023-07-06,1,0,July,2023
647462,2023-07-06,0,2,July,2023
753354,2023-07-06,4,2,July,2023
672059,2023-07-06,3,0,July,2023
803607,2023-07-06,0,2,July,2023
124290,2023-07-06,0,2,July,2023
492958,2023-07-06,4,0,July,2023
684939,2023-07-06,3,0,July,2023
219598,2023-07-06,0,2,July,2023
140154,2023-07-06,4,2,July,2023
449106,2023-07-06,0,2,July,2023
256051,2023-07-06,4,0,July,2023
600767,2023-07-06,4,2,July,2023
784827,2023-07-06,4,0,July,2023
853932,2023-07-06,4,0,July,2023
970529,2023-07-06,0,2,July,2023
51036,2023-07-06,3,2,July,2023
433521,2023-07-06,3,0,July,2023
930284,2023-07-06,0,2,July,2023
4452,2023-07-06,3,0,July,2023
82484,2023-07-06,3,0,July,2023
440875,2023-07-06,3,0,July,2023
432617,2023-07-06,3,2,July,2023
57405,2023-07-06,0,2,July,2023
942001,2023-07-06,3,0,July,2023
52729,2023-07-06,0,2,July,2023
661577,2023-07-06,3,2,July,2023
951463,2023-07-06,3,0,July,2023
373536,2023-07-06,0,2,July,2023
243235,2023-07-06,3,0,July,2023
131748,2023-07-06,4,0,July,2023
537274,2023-07-06,3,0,July,2023
525531,2023-07-06,3,2,July,2023
726958,2023-07-06,4,0,July,2023
613942,2023-07-06,4,0,July,2023
425341,2023-07-06,0,2,July,2023
451812,2023-07-06,3,0,July,2023
677169,2023-07-06,3,0,July,2023
706112,2023-07-06,4,0,July,2023
557908,2023-07-06,0,2,July,2023
587645,2023-07-06,3,0,July,2023
566052,2023-07-06,0,2,July,2023
137909,2023-07-06,4,0,July,2023
851978,2023-07-06,3,0,July,2023
992178,2023-07-06,0,2,July,2023
56589,2023-07-06,4,0,July,2023
123983,2023-07-06,3,0,July,2023
679284,2023-07-06,1,0,July,2023
240179,2023-07-06,4,0,July,2023
673058,2023-07-06,0,2,July,2023
114414,2023-07-06,4,2,July,2023
153019,2023-07-07,3,0,July,2023
669378,2023-07-07,4,0,July,2023
34186,2023-07-07,1,0,July,2023
196719,2023-07-07,4,2,July,2023
478531,2023-07-07,3,2,July,2023
812607,2023-07-07,3,0,July,2023
14145,2023-07-07,4,0,July,2023
871592,2023-07-07,3,2,July,2023
77308,2023-07-07,1,0,July,2023
654297,2023-07-07,4,0,July,2023
397973,2023-07-07,4,0,July,2023
462526,2023-07-07,4,0,July,2023
217710,2023-07-07,3,0,July,2023
146840,2023-07-07,0,2,July,2023
89084,2023-07-07,4,0,July,2023
888807,2023-07-07,0,2,July,2023
67197,2023-07-07,4,0,July,2023
257719,2023-07-07,3,0,July,2023
891833,2023-07-07,4,2,July,2023
741341,2023-07-07,1,0,July,2023
500739,2023-07-07,0,2,July,2023
500633,2023-07-07,0,2,July,2023
329351,2023-07-07,4,0,July,2023
833557,2023-07-07,0,2,July,2023
659290,2023-07-07,0,2,July,2023
883013,2023-07-07,3,0,July,2023
839170,2023-07-07,3,0,July,2023
455083,2023-07-07,4,0,July,2023
592784,2023-07-07,0,2,July,2023
487065,2023-07-07,0,2,July,2023
949818,2023-07-07,0,2,July,2023
690565,2023-07-07,0,2,July,2023
313754,2023-07-07,1,0,July,2023
658389,2023-07-07,0,2,July,2023
762527,2023-07-07,4,0,July,2023
952168,2023-07-07,0,2,July,2023
587420,2023-07-07,4,0,July,2023
914071,2023-07-07,1,0,July,2023
832348,2023-07-07,4,2,July,2023
481843,2023-07-07,4,2,July,2023
319388,2023-07-07,3,0,July,2023
171602,2023-07-07,0,2,July,2023
60619,2023-07-07,4,0,July,2023
962591,2023-07-07,0,2,July,2023
687218,2023-07-07,3,0,July,2023
679321,2023-07-07,4,0,July,2023
300159,2023-07-07,0,2,July,2023
378287,2023-07-07,0,2,July,2023
118820,2023-07-07,1,0,July,2023
667163,2023-07-07,0,2,July,2023
228286,2023-07-07,0,2,July,2023
513199,2023-07-07,0,2,July,2023
962054,2023-07-07,0,2,July,2023
378676,2023-07-07,0,2,July,2023
365132,2023-07-07,4,2,July,2023
689769,2023-07-07,4,0,July,2023
398340,2023-07-07,4,2,July,2023
954722,2023-07-07,0,2,July,2023
623234,2023-07-07,0,2,July,2023
131937,2023-07-07,3,2,July,2023
606256,2023-07-07,4,2,July,2023
187399,2023-07-07,0,2,July,2023
272170,2023-07-07,3,2,July,2023
721521,2023-07-07,4,0,July,2023
692985,2023-07-07,0,2,July,2023
901144,2023-07-07,3,0,July,2023
53833,2023-07-07,0,2,July,2023
903336,2023-07-07,4,0,July,2023
945635,2023-07-07,4,0,July,2023
760684,2023-07-07,4,0,July,2023
354409,2023-07-07,3,0,July,2023
937542,2023-07-07,3,0,July,2023
490602,2023-07-07,3,0,July,2023
131136,2023-07-07,1,2,July,2023
644847,2023-07-07,0,2,July,2023
327290,2023-07-07,0,2,July,2023
993331,2023-07-07,0,2,July,2023
807452,2023-07-07,4,0,July,2023
451933,2023-07-07,3,2,July,2023
461804,2023-07-07,4,0,July,2023
36412,2023-07-07,4,2,July,2023
94225,2023-07-07,0,2,July,2023
704868,2023-07-07,4,0,July,2023
18035,2023-07-07,1,0,July,2023
455755,2023-07-07,0,2,July,2023
336847,2023-07-07,4,0,July,2023
747801,2023-07-07,0,2,July,2023
677542,2023-07-07,3,0,July,2023
604184,2023-07-07,1,0,July,2023
697683,2023-07-07,3,2,July,2023
894539,2023-07-07,3,0,July,2023
739534,2023-07-07,4,2,July,2023
968887,2023-07-07,1,0,July,2023
448752,2023-07-07,0,2,July,2023
365133,2023-07-07,1,0,July,2023
133542,2023-07-07,0,2,July,2023
863930,2023-07-07,4,0,July,2023
9436,2023-07-07,1,2,July,2023
385113,2023-07-07,1,0,July,2023
112390,2023-07-07,0,2,July,2023
490939,2023-07-07,0,2,July,2023
672059,2023-07-07,4,0,July,2023
803607,2023-07-07,0,2,July,2023
140489,2023-07-07,0,2,July,2023
799688,2023-07-07,3,0,July,2023
859361,2023-07-07,1,2,July,2023
219598,2023-07-07,3,0,July,2023
366066,2023-07-07,1,2,July,2023
784827,2023-07-07,0,2,July,2023
853932,2023-07-07,1,2,July,2023
970529,2023-07-07,0,2,July,2023
51036,2023-07-07,1,2,July,2023
927651,2023-07-07,3,2,July,2023
82484,2023-07-07,3,0,July,2023
440875,2023-07-07,3,0,July,2023
57405,2023-07-07,3,2,July,2023
585299,2023-07-07,0,2,July,2023
120385,2023-07-07,0,2,July,2023
52729,2023-07-07,3,0,July,2023
661577,2023-07-07,0,2,July,2023
564692,2023-07-07,4,2,July,2023
131748,2023-07-07,3,2,July,2023
256783,2023-07-07,3,0,July,2023
186168,2023-07-07,0,2,July,2023
537274,2023-07-07,3,2,July,2023
757274,2023-07-07,3,0,July,2023
726958,2023-07-07,3,2,July,2023
784673,2023-07-07,4,2,July,2023
760828,2023-07-07,3,0,July,2023
451812,2023-07-07,0,2,July,2023
274207,2023-07-07,4,0,July,2023
706112,2023-07-07,0,2,July,2023
587645,2023-07-07,3,0,July,2023
837480,2023-07-07,3,0,July,2023
56589,2023-07-07,3,0,July,2023
26060,2023-07-07,3,2,July,2023
33797,2023-07-07,3,2,July,2023
237083,2023-07-07,4,0,July,2023
154179,2023-07-07,0,2,July,2023
240179,2023-07-07,3,0,July,2023
673058,2023-07-07,0,2,July,2023
114414,2023-07-07,0,2,July,2023
11422,2023-07-08,4,0,July,2023
222892,2023-07-08,0,2,July,2023
39154,2023-07-08,0,2,July,2023
34186,2023-07-08,0,2,July,2023
478531,2023-07-08,0,2,July,2023
818990,2023-07-08,0,2,July,2023
349294,2023-07-08,3,0,July,2023
871592,2023-07-08,0,2,July,2023
284460,2023-07-08,4,0,July,2023
77308,2023-07-08,1,0,July,2023
952124,2023-07-08,1,0,July,2023
376447,2023-07-08,3,2,July,2023
217710,2023-07-08,4,0,July,2023
146840,2023-07-08,3,0,July,2023
89084,2023-07-08,3,0,July,2023
888807,2023-07-08,4,2,July,2023
136533,2023-07-08,3,0,July,2023
714999,2023-07-08,1,0,July,2023
15314,2023-07-08,0,2,July,2023
67197,2023-07-08,4,0,July,2023
41853,2023-07-08,3,0,July,2023
891833,2023-07-08,0,2,July,2023
741341,2023-07-08,3,0,July,2023
500739,2023-07-08,1,0,July,2023
799952,2023-07-08,3,0,July,2023
329351,2023-07-08,3,0,July,2023
337168,2023-07-08,1,0,July,2023
883013,2023-07-08,4,0,July,2023
455083,2023-07-08,3,2,July,2023
578097,2023-07-08,4,2,July,2023
487065,2023-07-08,0,2,July,2023
949818,2023-07-08,1,0,July,2023
961614,2023-07-08,3,0,July,2023
361361,2023-07-08,0,2,July,2023
291238,2023-07-08,3,0,July,2023
654623,2023-07-08,3,2,July,2023
563740,2023-07-08,4,2,July,2023
378230,2023-07-08,0,2,July,2023
762527,2023-07-08,3,0,July,2023
542300,2023-07-08,4,0,July,2023
587420,2023-07-08,0,2,July,2023
567671,2023-07-08,0,2,July,2023
481843,2023-07-08,3,0,July,2023
171602,2023-07-08,0,2,July,2023
962591,2023-07-08,4,0,July,2023
107548,2023-07-08,4,2,July,2023
328457,2023-07-08,4,0,July,2023
681063,2023-07-08,0,2,July,2023
378287,2023-07-08,1,0,July,2023
667163,2023-07-08,0,2,July,2023
532965,2023-07-08,0,2,July,2023
398340,2023-07-08,0,2,July,2023
470449,2023-07-08,4,0,July,2023
606256,2023-07-08,4,0,July,2023
652118,2023-07-08,1,0,July,2023
187399,2023-07-08,0,2,July,2023
925482,2023-07-08,0,2,July,2023
611575,2023-07-08,0,2,July,2023
621677,2023-07-08,0,2,July,2023
306177,2023-07-08,1,0,July,2023
692985,2023-07-08,0,2,July,2023
901144,2023-07-08,0,2,July,2023
764014,2023-07-08,0,2,July,2023
903336,2023-07-08,4,0,July,2023
120532,2023-07-08,0,2,July,2023
945635,2023-07-08,4,0,July,2023
354409,2023-07-08,4,0,July,2023
490602,2023-07-08,4,2,July,2023
131136,2023-07-08,3,0,July,2023
287070,2023-07-08,0,2,July,2023
317242,2023-07-08,0,2,July,2023
327290,2023-07-08,0,2,July,2023
993331,2023-07-08,1,0,July,2023
36412,2023-07-08,4,0,July,2023
94225,2023-07-08,3,0,July,2023
704868,2023-07-08,4,2,July,2023
18035,2023-07-08,3,0,July,2023
435929,2023-07-08,4,0,July,2023
820541,2023-07-08,4,2,July,2023
455755,2023-07-08,0,2,July,2023
91670,2023-07-08,0,2,July,2023
336847,2023-07-08,0,2,July,2023
144124,2023-07-08,4,0,July,2023
747801,2023-07-08,4,0,July,2023
589812,2023-07-08,3,0,July,2023
677542,2023-07-08,1,0,July,2023
697683,2023-07-08,1,2,July,2023
709916,2023-07-08,0,2,July,2023
897083,2023-07-08,0,2,July,2023
448752,2023-07-08,0,2,July,2023
365133,2023-07-08,0,2,July,2023
133542,2023-07-08,0,2,July,2023
767398,2023-07-08,0,2,July,2023
863930,2023-07-08,4,2,July,2023
753354,2023-07-08,0,2,July,2023
672059,2023-07-08,3,2,July,2023
140489,2023-07-08,3,0,July,2023
799688,2023-07-08,4,0,July,2023
492958,2023-07-08,3,0,July,2023
63769,2023-07-08,3,0,July,2023
684939,2023-07-08,1,0,July,2023
140154,2023-07-08,0,2,July,2023
256051,2023-07-08,1,0,July,2023
366066,2023-07-08,3,0,July,2023
600767,2023-07-08,0,2,July,2023
6405,2023-07-08,0,2,July,2023
433521,2023-07-08,0,2,July,2023
930284,2023-07-08,3,0,July,2023
4452,2023-07-08,3,2,July,2023
953175,2023-07-08,3,0,July,2023
585299,2023-07-08,3,2,July,2023
52729,2023-07-08,3,0,July,2023
661577,2023-07-08,3,0,July,2023
373536,2023-07-08,3,0,July,2023
564692,2023-07-08,0,2,July,2023
131748,2023-07-08,4,0,July,2023
537274,2023-07-08,0,2,July,2023
913428,2023-07-08,3,0,July,2023
784673,2023-07-08,0,2,July,2023
425341,2023-07-08,0,2,July,2023
760828,2023-07-08,4,0,July,2023
723678,2023-07-08,1,0,July,2023
451812,2023-07-08,3,0,July,2023
274207,2023-07-08,3,0,July,2023
837480,2023-07-08,3,2,July,2023
137909,2023-07-08,0,2,July,2023
851978,2023-07-08,3,2,July,2023
33797,2023-07-08,0,2,July,2023
123983,2023-07-08,3,2,July,2023
237083,2023-07-08,0,2,July,2023
154179,2023-07-08,3,2,July,2023
298985,2023-07-08,1,0,July,2023
444361,2023-07-08,0,2,July,2023
679284,2023-07-08,3,0,July,2023
240179,2023-07-08,3,0,July,2023
114414,2023-07-08,3,2,July,2023
11422,2023-07-09,0,2,July,2023
669378,2023-07-09,4,0,July,2023
848226,2023-07-09,4,0,July,2023
890623,2023-07-09,0,2,July,2023
34186,2023-07-09,0,2,July,2023
478531,2023-07-09,4,2,July,2023
818990,2023-07-09,4,0,July,2023
14145,2023-07-09,4,0,July,2023
847349,2023-07-09,0,2,July,2023
284460,2023-07-09,3,2,July,2023
77308,2023-07-09,4,0,July,2023
952124,2023-07-09,0,2,July,2023
818522,2023-07-09,4,2,July,2023
376447,2023-07-09,4,0,July,2023
217710,2023-07-09,4,0,July,2023
89084,2023-07-09,0,2,July,2023
714999,2023-07-09,0,2,July,2023
382511,2023-07-09,4,2,July,2023
67197,2023-07-09,3,0,July,2023
880510,2023-07-09,0,2,July,2023
741341,2023-07-09,3,0,July,2023
329351,2023-07-09,0,2,July,2023
324809,2023-07-09,0,2,July,2023
337168,2023-07-09,3,0,July,2023
883013,2023-07-09,0,2,July,2023
455083,2023-07-09,4,0,July,2023
592784,2023-07-09,0,2,July,2023
578097,2023-07-09,0,2,July,2023
961614,2023-07-09,0,2,July,2023
291238,2023-07-09,3,0,July,2023
762527,2023-07-09,4,2,July,2023
991434,2023-07-09,0,2,July,2023
540618,2023-07-09,0,2,July,2023
171602,2023-07-09,3,0,July,2023
107548,2023-07-09,0,2,July,2023
300159,2023-07-09,0,2,July,2023
378287,2023-07-09,4,0,July,2023
118820,2023-07-09,1,2,July,2023
667163,2023-07-09,0,2,July,2023
228286,2023-07-09,0,2,July,2023
513199,2023-07-09,3,0,July,2023
689769,2023-07-09,4,0,July,2023
969851,2023-07-09,4,0,July,2023
491314,2023-07-09,0,2,July,2023
470449,2023-07-09,0,2,July,2023
954722,2023-07-09,0,2,July,2023
623234,2023-07-09,0,2,July,2023
187399,2023-07-09,4,0,July,2023
611575,2023-07-09,1,0,July,2023
306177,2023-07-09,4,2,July,2023
721521,2023-07-09,0,2,July,2023
487931,2023-07-09,4,0,July,2023
901144,2023-07-09,4,0,July,2023
53833,2023-07-09,4,2,July,2023
903336,2023-07-09,1,0,July,2023
120532,2023-07-09,1,0,July,2023
945635,2023-07-09,0,2,July,2023
354409,2023-07-09,1,2,July,2023
490602,2023-07-09,3,0,July,2023
131136,2023-07-09,0,2,July,2023
679865,2023-07-09,0,2,July,2023
644847,2023-07-09,0,2,July,2023
327290,2023-07-09,0,2,July,2023
807452,2023-07-09,0,2,July,2023
461804,2023-07-09,0,2,July,2023
36412,2023-07-09,3,0,July,2023
94225,2023-07-09,3,0,July,2023
18035,2023-07-09,0,2,July,2023
820541,2023-07-09,3,0,July,2023
589812,2023-07-09,3,0,July,2023
677542,2023-07-09,3,0,July,2023
604184,2023-07-09,1,2,July,2023
697683,2023-07-09,3,0,July,2023
968887,2023-07-09,1,2,July,2023
709916,2023-07-09,0,2,July,2023
365133,2023-07-09,0,2,July,2023
767398,2023-07-09,1,0,July,2023
473647,2023-07-09,4,2,July,2023
112390,2023-07-09,3,2,July,2023
490939,2023-07-09,0,2,July,2023
672059,2023-07-09,0,2,July,2023
803607,2023-07-09,1,0,July,2023
124290,2023-07-09,3,0,July,2023
799688,2023-07-09,3,0,July,2023
859361,2023-07-09,3,0,July,2023
492958,2023-07-09,1,2,July,2023
449106,2023-07-09,3,2,July,2023
256051,2023-07-09,3,0,July,2023
366066,2023-07-09,0,2,July,2023
6405,2023-07-09,4,0,July,2023
51036,2023-07-09,3,0,July,2023
367391,2023-07-09,3,0,July,2023
433521,2023-07-09,3,0,July,2023
930284,2023-07-09,3,2,July,2023
4452,2023-07-09,0,2,July,2023
82484,2023-07-09,0,2,July,2023
440875,2023-07-09,0,2,July,2023
432617,2023-07-09,3,2,July,2023
953175,2023-07-09,3,2,July,2023
57405,2023-07-09,3,2,July,2023
585299,2023-07-09,3,0,July,2023
120385,2023-07-09,3,0,July,2023
951463,2023-07-09,3,0,July,2023
243235,2023-07-09,3,0,July,2023
564692,2023-07-09,0,2,July,2023
131748,2023-07-09,3,0,July,2023
525531,2023-07-09,0,2,July,2023
757274,2023-07-09,3,2,July,2023
642612,2023-07-09,0,2,July,2023
723678,2023-07-09,3,0,July,2023
677169,2023-07-09,3,0,July,2023
274207,2023-07-09,3,0,July,2023
706112,2023-07-09,3,2,July,2023
557908,2023-07-09,0,2,July,2023
587645,2023-07-09,0,2,July,2023
837480,2023-07-09,0,2,July,2023
137909,2023-07-09,4,0,July,2023
799459,2023-07-09,4,0,July,2023
851978,2023-07-09,3,0,July,2023
992178,2023-07-09,4,0,July,2023
26060,2023-07-09,3,0,July,2023
33797,2023-07-09,3,0,July,2023
123983,2023-07-09,0,2,July,2023
237083,2023-07-09,3,0,July,2023
298985,2023-07-09,3,0,July,2023
444361,2023-07-09,3,0,July,2023
240179,2023-07-09,3,0,July,2023
114414,2023-07-09,3,0,July,2023
153019,2023-07-10,3,2,July,2023
890623,2023-07-10,4,0,July,2023
39154,2023-07-10,4,0,July,2023
196719,2023-07-10,3,2,July,2023
478531,2023-07-10,0,2,July,2023
812607,2023-07-10,3,2,July,2023
818990,2023-07-10,4,0,July,2023
284460,2023-07-10,0,2,July,2023
473929,2023-07-10,3,2,July,2023
77308,2023-07-10,1,0,July,2023
654297,2023-07-10,4,0,July,2023
552883,2023-07-10,1,0,July,2023
952124,2023-07-10,3,0,July,2023
397973,2023-07-10,1,0,July,2023
555121,2023-07-10,4,0,July,2023
462526,2023-07-10,4,0,July,2023
217710,2023-07-10,0,2,July,2023
146840,2023-07-10,3,2,July,2023
89084,2023-07-10,3,0,July,2023
136533,2023-07-10,3,2,July,2023
880510,2023-07-10,4,0,July,2023
257719,2023-07-10,3,0,July,2023
500739,2023-07-10,3,0,July,2023
500633,2023-07-10,3,0,July,2023
329351,2023-07-10,3,0,July,2023
833557,2023-07-10,3,0,July,2023
324809,2023-07-10,3,0,July,2023
337168,2023-07-10,0,2,July,2023
839170,2023-07-10,3,0,July,2023
734789,2023-07-10,1,0,July,2023
961614,2023-07-10,4,2,July,2023
361361,2023-07-10,3,0,July,2023
313754,2023-07-10,3,2,July,2023
378230,2023-07-10,0,2,July,2023
952168,2023-07-10,3,2,July,2023
491521,2023-07-10,3,0,July,2023
567671,2023-07-10,3,0,July,2023
481843,2023-07-10,3,0,July,2023
540618,2023-07-10,0,2,July,2023
319388,2023-07-10,1,0,July,2023
60619,2023-07-10,3,0,July,2023
962591,2023-07-10,4,0,July,2023
107548,2023-07-10,0,2,July,2023
667163,2023-07-10,3,0,July,2023
228286,2023-07-10,0,2,July,2023
561860,2023-07-10,0,2,July,2023
712003,2023-07-10,1,0,July,2023
712307,2023-07-10,3,0,July,2023
378676,2023-07-10,3,0,July,2023
890232,2023-07-10,4,0,July,2023
532965,2023-07-10,0,2,July,2023
969851,2023-07-10,0,2,July,2023
491314,2023-07-10,0,2,July,2023
33955,2023-07-10,4,2,July,2023
954722,2023-07-10,0,2,July,2023
611575,2023-07-10,0,2,July,2023
272170,2023-07-10,0,2,July,2023
487931,2023-07-10,0,2,July,2023
764014,2023-07-10,1,2,July,2023
53833,2023-07-10,3,0,July,2023
120532,2023-07-10,1,0,July,2023
945635,2023-07-10,1,0,July,2023
760684,2023-07-10,3,0,July,2023
937542,2023-07-10,3,2,July,2023
490602,2023-07-10,0,2,July,2023
131136,2023-07-10,1,0,July,2023
327290,2023-07-10,3,0,July,2023
993331,2023-07-10,4,0,July,2023
552496,2023-07-10,0,2,July,2023
336847,2023-07-10,3,2,July,2023
144124,2023-07-10,3,0,July,2023
589812,2023-07-10,3,2,July,2023
677542,2023-07-10,1,0,July,2023
697683,2023-07-10,3,2,July,2023
968887,2023-07-10,3,0,July,2023
739448,2023-07-10,0,2,July,2023
700048,2023-07-10,0,2,July,2023
897083,2023-07-10,1,0,July,2023
448752,2023-07-10,1,0,July,2023
365133,2023-07-10,0,2,July,2023
133542,2023-07-10,0,2,July,2023
473647,2023-07-10,0,2,July,2023
647462,2023-07-10,4,0,July,2023
490939,2023-07-10,0,2,July,2023
672059,2023-07-10,1,0,July,2023
140489,2023-07-10,4,0,July,2023
859361,2023-07-10,3,0,July,2023
684939,2023-07-10,0,2,July,2023
140154,2023-07-10,0,2,July,2023
256051,2023-07-10,0,2,July,2023
615545,2023-07-10,3,0,July,2023
784827,2023-07-10,0,2,July,2023
970529,2023-07-10,3,0,July,2023
367391,2023-07-10,3,0,July,2023
433521,2023-07-10,0,2,July,2023
927651,2023-07-10,0,2,July,2023
930284,2023-07-10,3,2,July,2023
4452,2023-07-10,0,2,July,2023
440875,2023-07-10,3,0,July,2023
57405,2023-07-10,0,2,July,2023
942001,2023-07-10,3,0,July,2023
120385,2023-07-10,4,2,July,2023
52729,2023-07-10,4,0,July,2023
951463,2023-07-10,3,0,July,2023
373536,2023-07-10,0,2,July,2023
243235,2023-07-10,3,2,July,2023
256783,2023-07-10,0,2,July,2023
537274,2023-07-10,0,2,July,2023
525531,2023-07-10,4,2,July,2023
726958,2023-07-10,3,0,July,2023
613942,2023-07-10,0,2,July,2023
425341,2023-07-10,0,2,July,2023
706112,2023-07-10,4,2,July,2023
587645,2023-07-10,0,2,July,2023
837480,2023-07-10,0,2,July,2023
566052,2023-07-10,0,2,July,2023
137909,2023-07-10,0,2,July,2023
851978,2023-07-10,4,0,July,2023
26060,2023-07-10,0,2,July,2023
123983,2023-07-10,0,2,July,2023
154179,2023-07-10,3,0,July,2023
298985,2023-07-10,1,0,July,2023
444361,2023-07-10,0,2,July,2023
240179,2023-07-10,1,0,July,2023
669378,2023-07-11,0,2,July,2023
196719,2023-07-11,4,0,July,2023
812607,2023-07-11,1,0,July,2023
818990,2023-07-11,1,0,July,2023
284460,2023-07-11,3,0,July,2023
473929,2023-07-11,3,0,July,2023
654297,2023-07-11,4,0,July,2023
70969,2023-07-11,4,0,July,2023
552883,2023-07-11,4,0,July,2023
952124,2023-07-11,0,2,July,2023
397973,2023-07-11,3,0,July,2023
818522,2023-07-11,3,0,July,2023
146840,2023-07-11,1,2,July,2023
888807,2023-07-11,0,2,July,2023
714999,2023-07-11,4,0,July,2023
382511,2023-07-11,0,2,July,2023
15314,2023-07-11,0,2,July,2023
500739,2023-07-11,0,2,July,2023
799952,2023-07-11,1,0,July,2023
329351,2023-07-11,4,0,July,2023
324809,2023-07-11,3,0,July,2023
839170,2023-07-11,0,2,July,2023
455083,2023-07-11,0,2,July,2023
578097,2023-07-11,3,0,July,2023
361361,2023-07-11,3,2,July,2023
291238,2023-07-11,3,0,July,2023
654623,2023-07-11,4,0,July,2023
313754,2023-07-11,4,0,July,2023
378230,2023-07-11,3,0,July,2023
762527,2023-07-11,0,2,July,2023
952168,2023-07-11,1,2,July,2023
602241,2023-07-11,4,0,July,2023
587420,2023-07-11,4,0,July,2023
171602,2023-07-11,0,2,July,2023
687218,2023-07-11,0,2,July,2023
328457,2023-07-11,3,0,July,2023
194682,2023-07-11,3,0,July,2023
679321,2023-07-11,4,2,July,2023
118820,2023-07-11,4,0,July,2023
228286,2023-07-11,0,2,July,2023
561860,2023-07-11,3,2,July,2023
712003,2023-07-11,4,0,July,2023
962054,2023-07-11,3,0,July,2023
378676,2023-07-11,4,0,July,2023
532965,2023-07-11,3,0,July,2023
365132,2023-07-11,3,0,July,2023
398340,2023-07-11,0,2,July,2023
491314,2023-07-11,1,0,July,2023
954722,2023-07-11,0,2,July,2023
623234,2023-07-11,3,2,July,2023
131937,2023-07-11,4,0,July,2023
611575,2023-07-11,4,0,July,2023
621677,2023-07-11,4,0,July,2023
272170,2023-07-11,3,0,July,2023
692985,2023-07-11,0,2,July,2023
876139,2023-07-11,3,0,July,2023
903336,2023-07-11,3,2,July,2023
945635,2023-07-11,3,0,July,2023
